Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,376,Israel,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,121771,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,381,Italy,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,548146,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,1045687,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,720056,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,440,Lithuania,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,52,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,442,Luxembourg,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,576,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,458,Malaysia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,425013,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,365090,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,490,"Other Asia, nes",,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,341067,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,528,Netherlands,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,144037,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,554,New Zealand,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,7116,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,579,Norway,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,567,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,586,Pakistan,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,13693,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,9509,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,104570,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,608,Philippines,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,55738,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,616,Poland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,152523,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,620,Portugal,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,649,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,642,Romania,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,105276,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,643,Russian Federation,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,5400,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,699,India,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,331621,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,702,Singapore,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,111694,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,703,Slovakia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,2318,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,704,Viet Nam,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,262972,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,705,Slovenia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,520,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,860675,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,752,Sweden,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,183985,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,757,Switzerland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,642437,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,764,Thailand,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,174241,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,784,United Arab Emirates,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,4289,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,792,Turkey,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,15671,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,804,Ukraine,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,443,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,826,United Kingdom,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,414612,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,9782979,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,858,Uruguay,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,35179,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,24092175,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,32,Argentina,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,85412,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,36,Australia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,20145,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,40,Austria,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,73652,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,50,Bangladesh,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,599,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,56,Belgium,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,104049,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,585532,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,100,Bulgaria,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,20999,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,74781,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,156,China,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,4032100,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,423205,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,188,Costa Rica,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,74976,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,203,Czech Rep.,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,32106,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,208,Denmark,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,77138,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,214,Dominican Rep.,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,16690,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,246,Finland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,69786,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,251,France,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,302590,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,276,Germany,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,2472768,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,320,Guatemala,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,3172,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,344,"China, Hong Kong SAR",,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,57234,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,348,Hungary,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,25295,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,352,Iceland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,5676,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,360,Indonesia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,361342,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,364,Iran,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,1700,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,372,Ireland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,244810,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,376,Israel,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,246152,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,381,Italy,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,424744,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,1496942,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,408,Dem. People's Rep. of Korea,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,202170,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,519869,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,428,Latvia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,3009,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,458,Malaysia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,408552,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,470,Malta,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,397,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,480,Mauritius,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,160,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,388407,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,490,"Other Asia, nes",,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,247636,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,520,Nauru,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,1282,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,528,Netherlands,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,110398,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,554,New Zealand,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,7820,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,586,Pakistan,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,5570,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,231336,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,39421,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,608,Philippines,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,963,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,616,Poland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,8939,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,620,Portugal,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,7,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,642,Romania,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,17450,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,643,Russian Federation,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,2418,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,682,Saudi Arabia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,31897,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,699,India,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,348316,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,702,Singapore,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,842699,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,703,Slovakia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,24076,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,704,Viet Nam,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,62477,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,705,Slovenia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,2160,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,710,South Africa,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,631,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,366863,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,752,Sweden,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,194237,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,757,Switzerland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,506220,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,764,Thailand,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,43504,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,784,United Arab Emirates,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,16118,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,788,Tunisia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,904,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,792,Turkey,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,51850,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,818,Egypt,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,7862,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,826,United Kingdom,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,398471,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,7661327,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,858,Uruguay,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,3167,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,25456141,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,32,Argentina,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,36968,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,36,Australia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,36603,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,40,Austria,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,91596,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,56,Belgium,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,46619,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,1365117,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,100,Bulgaria,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,67858,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,639960,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,25856,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,156,China,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,3664574,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,815945,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,188,Costa Rica,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,36190,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,203,Czech Rep.,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,43571,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,208,Denmark,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,38036,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,214,Dominican Rep.,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,12454,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,233,Estonia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,22117,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,246,Finland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,30503,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,251,France,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,528827,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,276,Germany,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,1620005,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,344,"China, Hong Kong SAR",,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,178428,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,348,Hungary,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,194798,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,352,Iceland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,1121,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,360,Indonesia,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,371023,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,372,Ireland,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,190768,,,0
