NOM_PROV,COD_PROV,NOM_CANT,COD_CANT,PRODUCCION,CONSUMO_INTERMEDIO,VAB,YEAR,TIPO
CHIMBORAZO,06,Guano,0607,119018.606950718,49206.1216249028,69812.4853258156,2007,Definitivo
CHIMBORAZO,06,Pallatanga,0608,31950.5343044996,12609.0690995219,19341.4652049777,2007,Definitivo
CHIMBORAZO,06,Penipe,0609,25627.5064413184,9621.57272053985,16005.9337207785,2007,Definitivo
CHIMBORAZO,06,Cumandá,0610,35606.5099157402,14514.8761595118,21091.6337562283,2007,Definitivo
EL ORO,07,Machala,0701,1152441.87908562,471844.006243148,680597.872842471,2007,Definitivo
EL ORO,07,Arenillas,0702,105044.481781955,47845.6072078152,57198.8745741396,2007,Definitivo
EL ORO,07,Atahualpa,0703,22734.6172746237,9785.52655442974,12949.0907201939,2007,Definitivo
EL ORO,07,Balsas,0704,30994.1880383335,14156.0755985776,16838.1124397559,2007,Definitivo
EL ORO,07,Chilla,0705,9289.31506154742,4686.05486650404,4603.26019504338,2007,Definitivo
EL ORO,07,El Guabo,0706,289789.235500591,144589.255108234,145199.980392357,2007,Definitivo
EL ORO,07,Huaquillas,0707,156506.569535189,62556.6976811147,93949.8718540743,2007,Definitivo
EL ORO,07,Marcabelí,0708,15988.1842838248,7210.90023685575,8777.28404696907,2007,Definitivo
EL ORO,07,Pasaje,0709,264472.398610545,107111.316171255,157361.08243929,2007,Definitivo
EL ORO,07,Piñas,0710,94749.3008289737,40930.5237344806,53818.7770944931,2007,Definitivo
EL ORO,07,Portovelo,0711,60688.1237264805,21155.2351487563,39532.8885777242,2007,Definitivo
EL ORO,07,Santa Rosa,0712,388617.994344151,180561.545931866,208056.448412286,2007,Definitivo
EL ORO,07,Zaruma,0713,81698.9981569634,34004.1027914565,47694.8953655069,2007,Definitivo
EL ORO,07,Las Lajas,0714,11834.5643830477,5896.71064993315,5937.85373311458,2007,Definitivo
ESMERALDAS,08,Esmeraldas,0801,612097.257877641,251988.938232279,360108.319645362,2007,Definitivo
ESMERALDAS,08,Eloy Alfaro,0802,79490.5494201222,27672.8540289851,51817.695391137,2007,Definitivo
ESMERALDAS,08,Muisne,0803,48901.011335558,17908.5798445567,30992.4314910013,2007,Definitivo
ESMERALDAS,08,Quinindé,0804,511356.400583017,221044.852448869,290311.548134148,2007,Definitivo
ESMERALDAS,08,San Lorenzo,0805,93118.0197564239,32128.5888353218,60989.4309211021,2007,Definitivo
ESMERALDAS,08,Atacames,0806,132458.362015858,53451.886586994,79006.475428864,2007,Definitivo
ESMERALDAS,08,Rioverde,0807,47914.4739046415,16756.3129509243,31158.1609537172,2007,Definitivo
ESMERALDAS,08,La Concordia,0807,177158.083680295,64923.0383640129,112235.045316282,2007,Definitivo
GUAYAS,09,Guayaquil,0901,17691151.8835957,8657620.19788278,9033531.68571294,2007,Definitivo
GUAYAS,09,Alfredo Baquerizo Moreno,0902,71887.5975614899,33205.3301153286,38682.2674461613,2007,Definitivo
GUAYAS,09,Balao,0903,142736.475255246,56347.1626443745,86389.3126108711,2007,Definitivo
GUAYAS,09,Balzar,0904,125086.379063474,47516.1348698845,77570.2441935896,2007,Definitivo
GUAYAS,09,Colimes,0905,53799.3098143565,22517.7980681305,31281.5117462259,2007,Definitivo
GUAYAS,09,Daule,0906,395976.720375819,147690.032049935,248286.688325884,2007,Definitivo
GUAYAS,09,Durán,0907,1285823.40556586,713436.308000906,572387.097564957,2007,Definitivo
GUAYAS,09,El Empalme,0908,179590.320531724,76977.0212465648,102613.299285159,2007,Definitivo
GUAYAS,09,El Triunfo,0909,193492.693067795,78419.1877290937,115073.505338701,2007,Definitivo
GUAYAS,09,Milagro,0910,545099.739776347,213884.516963253,331215.222813094,2007,Definitivo
GUAYAS,09,Naranjal,0911,382100.692850228,163286.437701808,218814.25514842,2007,Definitivo
GUAYAS,09,Naranjito,0912,101230.868620129,38899.8862758634,62330.982344266,2007,Definitivo
GUAYAS,09,Palestina,0913,63966.7393938497,32621.2403182791,31345.4990755706,2007,Definitivo
GUAYAS,09,Pedro Carbo,0914,92218.3171900686,39971.2673741201,52247.0498159485,2007,Definitivo
GUAYAS,09,Samborondón,0916,565392.780271312,185245.491331738,380147.288939575,2007,Definitivo
GUAYAS,09,Santa Lucía,0918,68073.3182961346,26769.2764910672,41304.0418050674,2007,Definitivo
GUAYAS,09,Salitre (Urbina Jado),0919,98572.7015475443,37919.749667638,60652.9518799063,2007,Definitivo
GUAYAS,09,Yaguachi,0920,197713.428421094,81822.3405837119,115891.087837382,2007,Definitivo
GUAYAS,09,Playas (General Villamil),0921,108386.907453841,44021.4327083148,64365.4747455258,2007,Definitivo
GUAYAS,09,Simón Bolívar,0922,128212.190702149,60480.3660295475,67731.8246726019,2007,Definitivo
GUAYAS,09,Coronel Marcelino Maridueña,0923,214759.960203314,95199.9471575912,119560.013045723,2007,Definitivo
GUAYAS,09,Lomas De Sargentillo,0924,32960.9062281849,13102.8764820843,19858.0297461005,2007,Definitivo
GUAYAS,09,Nobol,0925,46094.1485233789,17473.919970986,28620.228552393,2007,Definitivo
GUAYAS,09,General Antonio Elizalde,0927,30012.470854371,11261.4724904619,18750.9983639091,2007,Definitivo
GUAYAS,09,Isidro Ayora,0928,25267.3231577518,9530.50895201381,15736.814205738,2007,Definitivo
SANTA ELENA,24,Santa Elena,2401,327793.667823602,128265.990352769,199527.677470833,2007,Definitivo
SANTA ELENA,24,La Libertad,2402,267950.302769147,114719.681485496,153230.62128365,2007,Definitivo
SANTA ELENA,24,Salinas,2403,321266.850425922,128013.213354529,193253.637071393,2007,Definitivo
IMBABURA,10,Ibarra,1001,810335.131137525,328424.15072397,481910.980413555,2007,Definitivo
IMBABURA,10,Antonio Ante,1002,206465.710883138,100272.563894625,106193.146988513,2007,Definitivo
IMBABURA,10,Cotacachi,1003,110919.661593694,42944.79307971,67974.8685139845,2007,Definitivo
IMBABURA,10,Otavalo,1004,359245.284873141,146475.708007634,212769.576865507,2007,Definitivo
IMBABURA,10,Pimampiro,1005,27778.7888053242,10517.3347411363,17261.454064188,2007,Definitivo
IMBABURA,10,San Miguel De Urcuquí,1006,59950.1890596171,22756.0416636874,37194.1473959297,2007,Definitivo
LOJA,11,Loja,1101,1027556.41954367,400856.774199817,626699.645343855,2007,Definitivo
LOJA,11,Calvas,1102,60650.5074425135,23688.740699811,36961.7667427025,2007,Definitivo
LOJA,11,Catamayo,1103,125025.36861659,55707.3451593418,69318.0234572478,2007,Definitivo
LOJA,11,Celica,1104,42698.724900347,18551.905316641,24146.819583706,2007,Definitivo
LOJA,11,Chaguarpamba,1105,25945.0642100879,10791.3393605639,15153.724849524,2007,Definitivo
LOJA,11,Espíndola,1106,26556.990707056,10047.6545428266,16509.3361642294,2007,Definitivo
LOJA,11,Gonzanamá,1107,32268.1529617337,12820.6512142344,19447.5017474993,2007,Definitivo
LOJA,11,Macará,1108,54667.7904376455,21818.1065071105,32849.683930535,2007,Definitivo
LOJA,11,Paltas,1109,53682.3285898963,21258.5264157361,32423.8021741602,2007,Definitivo
LOJA,11,Puyango,1110,40099.9338635577,15605.765699386,24494.1681641718,2007,Definitivo
LOJA,11,Saraguro,1111,62430.3063597497,24480.153737189,37950.1526225607,2007,Definitivo
LOJA,11,Sozoranga,1112,18838.8831450221,7443.04635128849,11395.8367937336,2007,Definitivo
LOJA,11,Zapotillo,1113,22257.7923575628,8764.84488784357,13492.9474697192,2007,Definitivo
LOJA,11,Pindal,1114,23976.3706931139,9594.38377319142,14381.9869199225,2007,Definitivo
LOJA,11,Quilanga,1115,13462.5350649033,5360.11972169275,8102.41534321056,2007,Definitivo
LOJA,11,Olmedo,1116,15678.3974259892,6057.80188901783,9620.59553697135,2007,Definitivo
LOS RÍOS,12,Babahoyo,1201,551704.632006768,216137.378836696,335567.253170072,2007,Definitivo
LOS RÍOS,12,Baba,1202,117434.676592945,39175.5129247464,78259.163668199,2007,Definitivo
LOS RÍOS,12,Montalvo,1203,107676.898028218,40874.7886857806,66802.1093424374,2007,Definitivo
LOS RÍOS,12,Puebloviejo,1204,116124.102263304,41532.5709367013,74591.5313266026,2007,Definitivo
LOS RÍOS,12,Quevedo,1205,713294.743652726,290049.830112116,423244.913540611,2007,Definitivo
LOS RÍOS,12,Urdaneta,1206,77866.3805844685,27378.479206218,50487.9013782505,2007,Definitivo
LOS RÍOS,12,Ventanas,1207,218673.575224435,80055.9037032159,138617.671521219,2007,Definitivo
LOS RÍOS,12,Vinces,1208,134395.440324371,47970.0453861424,86425.3949382287,2007,Definitivo
LOS RÍOS,12,Palenque,1209,44312.1699343527,15470.4991150516,28841.6708193012,2007,Definitivo
LOS RÍOS,12,Buena Fé,1210,218710.105298581,75900.6774431785,142809.427855402,2007,Definitivo
LOS RÍOS,12,Valencia,1211,216169.824191846,70623.5690712739,145546.255120572,2007,Definitivo
LOS RÍOS,12,Mocache,1212,92363.4946790312,31945.7081342596,60417.7865447716,2007,Definitivo
MANABÍ,13,Portoviejo,1301,1030446.95752553,422730.490929593,607716.466595933,2007,Definitivo
MANABÍ,13,Bolívar,1302,103716.303732237,40465.290243017,63251.0134892196,2007,Definitivo
MANABÍ,13,Chone,1303,259303.233868416,100798.513225913,158504.720642503,2007,Definitivo
MANABÍ,13,El Carmen,1304,192030.504084686,75317.2396370899,116713.264447596,2007,Definitivo
MANABÍ,13,Flavio Alfaro,1305,57201.6216579776,22944.2169094681,34257.4047485096,2007,Definitivo
MANABÍ,13,Jipijapa,1306,150345.829126534,56412.0749901439,93933.75413639,2007,Definitivo
MANABÍ,13,Junín,1307,162210.488710393,67231.9942040249,94978.4945063677,2007,Definitivo
MANABÍ,13,Manta,1308,1477913.87847049,726107.59471586,751806.283754631,2007,Definitivo
MANABÍ,13,Montecristi,1309,661956.618891581,397527.146936179,264429.471955401,2007,Definitivo
MANABÍ,13,Paján,1310,64364.1805265012,25412.2830015244,38951.8975249768,2007,Definitivo
MANABÍ,13,Pichincha,1311,60645.7516077829,23974.4851856266,36671.2664221562,2007,Definitivo
MANABÍ,13,Rocafuerte,1312,58950.78791823,22887.4492914178,36063.3386268122,2007,Definitivo
MANABÍ,13,Santa Ana,1313,82374.6444905712,31851.2003998853,50523.4440906859,2007,Definitivo
MANABÍ,13,Sucre,1314,180585.481668684,83070.8110651691,97514.6706035152,2007,Definitivo
MANABÍ,13,Tosagua,1315,110008.262373757,43993.0879686764,66015.1744050803,2007,Definitivo
MANABÍ,13,24 De Mayo,1316,39392.0586502443,15081.2598064938,24310.7988437505,2007,Definitivo
MANABÍ,13,Pedernales,1317,123625.332375265,49036.8293254281,74588.5030498374,2007,Definitivo
MANABÍ,13,Olmedo,1318,20128.5029810996,7881.78571931854,12246.7172617811,2007,Definitivo
MANABÍ,13,Puerto López,1319,72704.4392120453,29637.4133666154,43067.0258454299,2007,Definitivo
MANABÍ,13,Jama,1320,30960.0467936258,12697.81061941,18262.2361742158,2007,Definitivo
MANABÍ,13,Jaramijó,1321,41889.8309543536,20807.8174437555,21082.0135105981,2007,Definitivo
MANABÍ,13,San Vicente,1322,54940.6503283243,22226.8819980338,32713.7683302905,2007,Definitivo
MORONA SANTIAGO,14,Morona,1401,139120.443493149,58704.2601865195,80416.1833066293,2007,Definitivo
MORONA SANTIAGO,14,Gualaquiza,1402,35090.2857286677,15331.3880660311,19758.8976626366,2007,Definitivo
MORONA SANTIAGO,14,Limón-Indanza,1403,21574.9325205429,9887.12641963507,11687.8061009078,2007,Definitivo
MORONA SANTIAGO,14,Palora,1404,13813.4573537218,5710.32552305885,8103.13183066294,2007,Definitivo
MORONA SANTIAGO,14,Santiago,1405,18939.0130775132,8464.53216854286,10474.4809089704,2007,Definitivo
MORONA SANTIAGO,14,Sucúa,1406,44990.7081657205,18844.334863045,26146.3733026755,2007,Definitivo
MORONA SANTIAGO,14,Huamboya,1407,10514.2764969421,4743.55118580311,5770.72531113894,2007,Definitivo
MORONA SANTIAGO,14,San Juan Bosco,1408,12482.5192364369,6316.418436457,6166.10079997991,2007,Definitivo
MORONA SANTIAGO,14,Taisha,1409,14055.1285076494,5165.77179206716,8889.3567155822,2007,Definitivo
MORONA SANTIAGO,14,Logroño,1410,8991.89688200452,4010.95906335116,4980.93781865336,2007,Definitivo
MORONA SANTIAGO,14,Pablo VI,1411,4275.33167880619,1738.1979173442,2537.13376146198,2007,Definitivo
MORONA SANTIAGO,14,Tiwintza,1412,14137.6380022465,5979.61612673655,8158.02187550993,2007,Definitivo
NAPO,15,Tena,1501,150289.638478817,52500.6112860811,97789.0271927363,2007,Definitivo
NAPO,15,Archidona,1502,35502.1419776447,12269.0196702886,23233.1223073561,2007,Definitivo
NAPO,15,El Chaco,1503,24122.4938331607,10298.8146135998,13823.6792195609,2007,Definitivo
NAPO,15,Quijos,1504,27892.2916138319,10872.5478065038,17019.7438073281,2007,Definitivo
NAPO,15,Carlos Julio Arosemena Tola,1505,13916.124235416,5505.7455917964,8410.37864361955,2007,Definitivo
PASTAZA,16,Pastaza,1601,232456.638233234,95806.3836482525,136650.254584981,2007,Definitivo
PASTAZA,16,Mera,1602,28660.8683996954,11062.4414947629,17598.4269049325,2007,Definitivo
PASTAZA,16,Santa Clara,1603,11142.6808032421,4310.65324437562,6832.02755886653,2007,Definitivo
PASTAZA,16,Arajuno,1604,12628.3510987113,4482.49900453702,8145.85209417432,2007,Definitivo
PICHINCHA,17,Quito,1701,19971883.1273032,9591059.65146795,10380823.4758352,2007,Definitivo
PICHINCHA,17,Cayambe,1702,599190.506313423,246242.28951639,352948.216797033,2007,Definitivo
PICHINCHA,17,Mejía,1703,394785.781235573,173421.927650117,221363.853585456,2007,Definitivo
PICHINCHA,17,Pedro Moncayo,1704,152368.021022875,59989.7343713407,92378.2866515339,2007,Definitivo
PICHINCHA,17,Rumiñahui,1705,635042.583190188,317847.855836954,317194.727353234,2007,Definitivo
PICHINCHA,17,San Miguel De Los Bancos,1707,63368.8801752105,26128.5929811811,37240.2871940294,2007,Definitivo
PICHINCHA,17,Pedro Vicente Maldonado,1708,37890.3654196279,14379.6396111079,23510.72580852,2007,Definitivo
PICHINCHA,17,Puerto Quito,1709,192417.79959724,78161.3394227183,114256.460174521,2007,Definitivo
SANTO DOMINGO,23,Santo Domingo,2301,1476675.88357135,642839.171993066,833836.711578282,2007,Definitivo
TUNGURAHUA,18,Ambato,1801,1722536.35170871,793355.39427916,929180.957429553,2007,Definitivo
TUNGURAHUA,18,Baños,1802,236144.669460904,152421.492329134,83723.1771317694,2007,Definitivo
TUNGURAHUA,18,Cevallos,1803,26484.3388797608,12138.7888995509,14345.5499802099,2007,Definitivo
TUNGURAHUA,18,Mocha,1804,17506.7830075228,7486.97703937921,10019.8059681435,2007,Definitivo
TUNGURAHUA,18,Patate,1805,46951.0848445342,22117.5273123566,24833.5575321777,2007,Definitivo
TUNGURAHUA,18,Quero,1806,45108.9484082304,19387.598028564,25721.3503796664,2007,Definitivo
TUNGURAHUA,18,San Pedro De Pelileo,1807,209119.27484432,94406.8766318279,114712.398212492,2007,Definitivo
TUNGURAHUA,18,Santiago De Píllaro,1808,152643.502269208,70330.6985500177,82312.8037191905,2007,Definitivo
TUNGURAHUA,18,Tisaleo,1809,28457.8290321105,12272.9325275423,16184.8965045682,2007,Definitivo
ZAMORA CHINCHIPE,19,Zamora,1901,95190.5466671332,33388.3472519417,61802.1994151915,2007,Definitivo
ZAMORA CHINCHIPE,19,Chinchipe,1902,17365.2493988476,6178.93192177907,11186.3174770685,2007,Definitivo
ZAMORA CHINCHIPE,19,Nangaritza,1903,10229.3626770578,4088.8049150066,6140.55776205125,2007,Definitivo
ZAMORA CHINCHIPE,19,Yacuambí,1904,11246.5836339198,4437.52053762759,6809.06309629224,2007,Definitivo
ZAMORA CHINCHIPE,19,Yanzatza,1905,44856.3285247371,17576.0511331541,27280.277391583,2007,Definitivo
ZAMORA CHINCHIPE,19,El Pangui,1906,17429.5680451033,7455.05084902199,9974.51719608136,2007,Definitivo
ZAMORA CHINCHIPE,19,Centinela Del Cóndor,1907,12093.652084973,4820.47604765574,7273.1760373173,2007,Definitivo
ZAMORA CHINCHIPE,19,Palanda,1908,13163.282218096,5205.16289193583,7958.11932616019,2007,Definitivo
ZAMORA CHINCHIPE,19,Paquisha,1909,5035.09367776485,1790.23538465663,3244.85829310822,2007,Definitivo
GALÁPAGOS,20,San Cristóbal,2001,95383.4284458119,35079.057898658,60304.3705471539,2007,Definitivo
GALÁPAGOS,20,Isabela,2002,23990.9501662984,9588.83051545709,14402.1196508413,2007,Definitivo
GALÁPAGOS,20,Santa Cruz,2003,155038.760558076,60756.2840876921,94282.4764703835,2007,Definitivo
SUCUMBÍOS,21,Lago Agrio,2101,289758.837733911,119607.00822837,170151.829505541,2007,Definitivo
SUCUMBÍOS,21,Gonzalo Pizarro,2102,21116.7169996853,9210.75635079391,11905.9606488914,2007,Definitivo
SUCUMBÍOS,21,Putumayo,2103,16089.3145835728,5916.9461210241,10172.3684625487,2007,Definitivo
SUCUMBÍOS,21,Shushufindi,2104,99514.65322746,35743.5863952738,63771.0668321862,2007,Definitivo
SUCUMBÍOS,21,Sucumbíos,2105,6622.12457742726,2366.06476302037,4256.05981440689,2007,Definitivo
SUCUMBÍOS,21,Cascales,2106,23842.6375124317,8575.26889855495,15267.3686138768,2007,Definitivo
SUCUMBÍOS,21,Cuyabeno,2107,15110.7482212941,5767.20217485534,9343.54604643874,2007,Definitivo
ORELLANA,22,Orellana,2201,227609.290103688,87206.613690588,140402.6764131,2007,Definitivo
ORELLANA,22,Aguarico,2202,51854.1549413099,37539.7791968714,14314.3757444384,2007,Definitivo
ORELLANA,22,La Joya De Los Sachas,2203,73586.5664572028,25258.5635971807,48328.0028600222,2007,Definitivo
ORELLANA,22,Loreto,2204,39976.8397056266,13208.377283463,26768.4624221637,2007,Definitivo
AZUAY,01,Cuenca,0101,4385947.25822965,2005358.74430977,2380588.51391988,2008,Definitivo
AZUAY,01,Girón,0102,45011.1794003955,18397.8611837828,26613.3182166127,2008,Definitivo
AZUAY,01,Gualaceo,0103,148743.0216162,58222.1384254058,90520.8831907941,2008,Definitivo
AZUAY,01,Nabón,0104,46930.2869751753,19461.9974664357,27468.2895087396,2008,Definitivo
AZUAY,01,Paute,0105,131663.855187379,57072.6579649703,74591.1972224085,2008,Definitivo
AZUAY,01,Pucará,0106,22551.5757601945,9093.69901873325,13457.8767414612,2008,Definitivo
AZUAY,01,San Fernando,0107,18702.4087130299,7988.11366942811,10714.2950436018,2008,Definitivo
AZUAY,01,Santa Isabel,0108,66147.9191355319,26324.007441428,39823.9116941039,2008,Definitivo
AZUAY,01,Sigsig,0109,85456.966951203,34099.5669250276,51357.4000261754,2008,Definitivo
AZUAY,01,Oña,0110,11121.5226154313,4580.94270866857,6540.5799067627,2008,Definitivo
AZUAY,01,Chordeleg,0111,34952.2377402472,13657.7255086162,21294.512231631,2008,Definitivo
AZUAY,01,El Pan,0112,11760.3836217976,5164.52232987092,6595.8612919267,2008,Definitivo
AZUAY,01,Sevilla De Oro,0113,259256.588245824,183872.464327789,75384.1239180349,2008,Definitivo
AZUAY,01,Guachapala,0114,18883.5681374122,8465.09110443863,10418.4770329736,2008,Definitivo
AZUAY,01,Camilo Ponce Enríquez,0115,61528.6142421437,23602.9177438128,37925.6964983309,2008,Definitivo
BOLÍVAR,02,Guaranda,0201,290168.087799051,108782.358649524,181385.729149527,2008,Definitivo
BOLÍVAR,02,Chillanes,0202,34104.8330472194,12929.8776956462,21174.9553515732,2008,Definitivo
BOLÍVAR,02,Chimbo,0203,30949.3576374817,11908.625860066,19040.7317774156,2008,Definitivo
BOLÍVAR,02,Echeandía,0204,32233.9970298645,12389.3569036636,19844.6401262009,2008,Definitivo
BOLÍVAR,02,San Miguel,0205,64499.9142062111,24368.5438085906,40131.3703976205,2008,Definitivo
BOLÍVAR,02,Caluma,0206,36521.0035543749,14049.0361335648,22471.9674208102,2008,Definitivo
BOLÍVAR,02,Las Naves,0207,31717.5205200499,13606.104885591,18111.4156344589,2008,Definitivo
CAÑAR,03,Azogues,0301,330763.965254159,126635.619309605,204128.345944554,2008,Definitivo
CAÑAR,03,Biblián,0302,67758.4994923419,28293.2539275412,39465.2455648006,2008,Definitivo
CAÑAR,03,Cañar,0303,155577.004629799,59279.7512582108,96297.2533715887,2008,Definitivo
CAÑAR,03,La Troncal,0304,409324.672792887,187004.094894631,222320.577898256,2008,Definitivo
CAÑAR,03,El Tambo,0305,36422.030483282,13616.6941212061,22805.336362076,2008,Definitivo
CAÑAR,03,Déleg,0306,16581.035335326,6634.54673153302,9946.488603793,2008,Definitivo
CAÑAR,03,Suscal,0307,14330.7288700611,5421.57985338932,8909.14901667177,2008,Definitivo
CARCHI,04,Tulcán,0401,385905.515725308,159641.858173773,226263.657551535,2008,Definitivo
CARCHI,04,Bolívar,0402,50950.5934986265,18067.4918727991,32883.1016258273,2008,Definitivo
CARCHI,04,Espejo,0403,45780.840682451,16682.7494739546,29098.0912084964,2008,Definitivo
CARCHI,04,Mira,0404,38506.0148805387,14100.8848452321,24405.1300353065,2008,Definitivo
CARCHI,04,Montúfar,0405,102082.529491595,37326.7657786609,64755.763712934,2008,Definitivo
CARCHI,04,San Pedro de Huaca,0406,28256.5500812405,14275.6683249749,13980.8817562656,2008,Definitivo
COTOPAXI,05,Latacunga,0501,919989.776749214,404845.020693706,515144.756055509,2008,Definitivo
COTOPAXI,05,La Maná,0502,140571.755056189,53461.3949303323,87110.3601258568,2008,Definitivo
COTOPAXI,05,Pangua,0503,60394.4794084656,22725.7447276243,37668.7346808412,2008,Definitivo
COTOPAXI,05,Pujilí,0504,202010.135796618,77385.805658755,124624.330137863,2008,Definitivo
COTOPAXI,05,Salcedo,0505,263718.709591949,109345.085864618,154373.623727331,2008,Definitivo
COTOPAXI,05,Saquisilí,0506,75633.3356287001,33799.7810460923,41833.5545826078,2008,Definitivo
COTOPAXI,05,Sigchos,0507,46994.2601835672,17675.6471234163,29318.6130601509,2008,Definitivo
CHIMBORAZO,06,Riobamba,0601,1060191.33142125,461008.321700394,599183.009720855,2008,Definitivo
CHIMBORAZO,06,Alausí,0602,99521.8839249113,37443.8803289658,62078.0035959456,2008,Definitivo
CHIMBORAZO,06,Colta,0603,88932.5013330399,33231.6144683302,55700.8868647097,2008,Definitivo
CHIMBORAZO,06,Chambo,0604,42314.1485246266,16548.913728216,25765.2347964106,2008,Definitivo
CHIMBORAZO,06,Chunchi,0605,36750.1363399842,13441.6107464186,23308.5255935656,2008,Definitivo
CHIMBORAZO,06,Guamote,0606,81763.351597937,30376.051080386,51387.300517551,2008,Definitivo
CHIMBORAZO,06,Guano,0607,125357.97248877,49624.1805117849,75733.7919769849,2008,Definitivo
CHIMBORAZO,06,Pallatanga,0608,34148.8248763697,13029.7244053017,21119.1004710681,2008,Definitivo
CHIMBORAZO,06,Penipe,0609,28076.9063403027,10363.9169231766,17712.9894171261,2008,Definitivo
CHIMBORAZO,06,Cumandá,0610,36290.1424778165,14073.9730508945,22216.169426922,2008,Definitivo
EL ORO,07,Machala,0701,1425377.56881139,554739.217380564,870638.351430821,2008,Definitivo
EL ORO,07,Arenillas,0702,116006.1944231,50865.6620467271,65140.532376373,2008,Definitivo
EL ORO,07,Atahualpa,0703,25078.9647622866,10264.8760441925,14814.088718094,2008,Definitivo
EL ORO,07,Balsas,0704,32797.0321932687,14564.8504974954,18232.1816957733,2008,Definitivo
EL ORO,07,Chilla,0705,10175.3003719392,5001.77827540743,5173.52209653175,2008,Definitivo
EL ORO,07,El Guabo,0706,331361.983705595,154306.045940518,177055.937765077,2008,Definitivo
EL ORO,07,Huaquillas,0707,177211.697551123,67349.9859328851,109861.711618238,2008,Definitivo
EL ORO,07,Marcabelí,0708,17448.2580603794,7636.52681650543,9811.73124387397,2008,Definitivo
EL ORO,07,Pasaje,0709,324942.421727941,127808.561540721,197133.86018722,2008,Definitivo
EL ORO,07,Piñas,0710,110463.069196038,43766.9984631996,66696.0707328385,2008,Definitivo
EL ORO,07,Portovelo,0711,69583.8411080885,24152.8523822037,45430.9887258848,2008,Definitivo
EL ORO,07,Santa Rosa,0712,468365.404790976,210823.670255725,257541.734535251,2008,Definitivo
EL ORO,07,Zaruma,0713,90541.9817818864,36428.3631104555,54113.6186714309,2008,Definitivo
EL ORO,07,Las Lajas,0714,13601.5232076263,6518.46160595024,7083.06160167602,2008,Definitivo
ESMERALDAS,08,Esmeraldas,0801,695363.278557286,269566.475633391,425796.802923894,2008,Definitivo
ESMERALDAS,08,Eloy Alfaro,0802,96548.82253996,33138.3233885189,63410.499151441,2008,Definitivo
ESMERALDAS,08,Muisne,0803,57873.187459909,20470.3947452214,37402.7927146876,2008,Definitivo
ESMERALDAS,08,Quinindé,0804,565331.422057551,243553.532493711,321777.889563839,2008,Definitivo
ESMERALDAS,08,San Lorenzo,0805,106301.36123185,35695.8579146735,70605.5033171769,2008,Definitivo
ESMERALDAS,08,Atacames,0806,139249.981044329,53336.4282747042,85913.5527696251,2008,Definitivo
ESMERALDAS,08,Rioverde,0807,58513.1623903739,20004.2891948182,38508.8731955557,2008,Definitivo
ESMERALDAS,09,La Concordia,0808,236391.081484861,84356.4528687465,152034.628616114,2008,Definitivo
GUAYAS,09,Guayaquil,0901,21068756.5476643,10195214.7411543,10873541.80651,2008,Definitivo
GUAYAS,09,Alfredo Baquerizo Moreno,0902,88832.6913501473,40584.4656522095,48248.2256979377,2008,Definitivo
GUAYAS,09,Balao,0903,169707.280841002,65613.1165249095,104094.164316093,2008,Definitivo
GUAYAS,09,Balzar,0904,126428.492090925,46325.5173801025,80102.9747108225,2008,Definitivo
GUAYAS,09,Colimes,0905,53927.2729946384,22166.4717895403,31760.8012050981,2008,Definitivo
GUAYAS,09,Daule,0906,443683.765577253,162652.083023021,281031.682554232,2008,Definitivo
GUAYAS,09,Durán,0907,1534449.93051212,855688.222432221,678761.708079902,2008,Definitivo
GUAYAS,09,El Empalme,0908,198099.011959089,83763.0413070295,114335.970652059,2008,Definitivo
GUAYAS,09,El Triunfo,0909,235892.591618883,93940.1217162681,141952.469902615,2008,Definitivo
GUAYAS,09,Milagro,0910,647512.349487913,246152.235998692,401360.113489221,2008,Definitivo
GUAYAS,09,Naranjal,0911,457033.719937943,193963.322096805,263070.397841138,2008,Definitivo
GUAYAS,09,Naranjito,0912,120796.083741983,45003.9047899208,75792.178952062,2008,Definitivo
GUAYAS,09,Palestina,0913,69706.4947899658,34362.9477393946,35343.5470505712,2008,Definitivo
GUAYAS,09,Pedro Carbo,0914,106343.188398306,44830.220672966,61512.9677253403,2008,Definitivo
GUAYAS,09,Samborondón,0916,627850.670816978,205151.057599921,422699.613217057,2008,Definitivo
GUAYAS,09,Santa Lucía,0918,71740.0953606018,27364.5212776881,44375.5740829138,2008,Definitivo
GUAYAS,09,Salitre (Urbina Jado),0919,113558.070107568,42029.2835558919,71528.7865516756,2008,Definitivo
GUAYAS,09,Yaguachi,0920,245389.444313124,99457.6728770745,145931.77143605,2008,Definitivo
GUAYAS,09,Playas (General Villamil),0921,111120.515410441,42985.5735853348,68134.9418251061,2008,Definitivo
GUAYAS,09,Simón Bolívar,0922,155165.908111265,72328.2139114219,82837.6941998433,2008,Definitivo
GUAYAS,09,Coronel Marcelino Maridueña,0923,249296.073122568,107925.97504012,141370.098082447,2008,Definitivo
GUAYAS,09,Lomas De Sargentillo,0924,37225.1978977557,14730.0416622803,22495.1562354753,2008,Definitivo
GUAYAS,09,Nobol,0925,52830.0226490718,19586.4316403887,33243.5910086831,2008,Definitivo
GUAYAS,09,General Antonio Elizalde,0927,30615.7904738195,11232.6725417542,19383.1179320652,2008,Definitivo
